date,title,index
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de BISA3 prorrogado ate as 10:02:00,3085676
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de LIGT3 prorrogado ate as 10:02:00,3085678
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de MMXM3 prorrogado ate as 10:02:00,3085681
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de CPFE3 prorrogado ate as 10:02:00,3085677
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de VAGR3 prorrogado ate as 10:02:00,3085680
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de OIBR3 prorrogado ate as 10:02:00,3085679
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de TRPL4 prorrogado ate as 10:02:00,3085682
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de BOVA11 prorrogado ate as 10:02:00,3085684
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de USIM3 prorrogado ate as 10:02:00,3085683
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",(OGXP3F) - LEILAO DE OGX PETROLEOON      NM FRA ATE AS 10:30HS,3085685
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de PMAM3 prorrogado ate as 10:02:00,3085688
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Spread Maximo dos Formadores de Mercado das Opcoes sobre o Indice Bovespa (IBOV),3085686
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de PETRL22 prorrogado ate as 10:02:00,3085687
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de PETRX17 prorrogado ate as 10:02:00,3085690
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de PETRA19 prorrogado ate as 10:02:00,3085691
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de GETI4 prorrogado ate as 10:02:00,3085689
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",(TOYB3) - LEILAO DE TECTOY      ON *  ATE AS 10:30HS,3085694
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",(LIXC3) - LEILAO DE LIX DA CUNHAON  ATE AS 10:30HS,3085693
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de TBOF11 prorrogado ate as 10:02:00,3085692
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",ATENCAO PARA O CALL DE PDGRL2,3085695
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de ECOR3 prorrogado ate as 10:02:00,3085697
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de PIBB11 prorrogado ate as 10:02:00,3085696
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",(OSXB3) - LEILAO DE OSX BRASIL  ON      NM ATE AS 10:30HS,3085700
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",ATENCAO PARA O CALL DE PETRB20,3085698
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de PETRL20 prorrogado ate as 10:03:00,3085701
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",ATENCAO PARA O CALL DE PETRB20,3085699
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de GOLL4 prorrogado ate as 10:03:00,3085704
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de HYPE3 prorrogado ate as 10:03:00,3085703
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de PETRL21 prorrogado ate as 10:03:00,3085702
